"stopTag","stopName","latitude","longitude","routeTags"
"1651","Opposite 2650 St Clair Ave West","43.66647","-79.49659","79"
"4741","Markham Rd At Highway 7","43.87423","-79.26003","102"
"9222","Lake Shore Blvd West At Thirteenth St","43.59945","-79.51171","110,301,501,508"
"6222","140 Pleasant View Dr","43.7852","-79.3305","169,10"
"8559","3325 Warden Ave","43.81426","-79.32438","68,324"
"3927","Rathburn Rd At The West Mall","43.65325","-79.57231","48"
"8807","Ellis Ave At Lake Shore Blvd West","43.63678","-79.46578","80"
"2572","Finch Ave East At Maxome Ave East Side","43.783348","-79.39881","39,339"
"2784","Sheppard Ave East At Greenbriar Rd","43.76856","-79.3802","385,85"
"8324","Kennedy Rd At Norcap Ave","43.79716","-79.29417","343,43"
"9740","Church St At Grattan St","43.70573","-79.51981","59"
"9995","Davenport Rd At Symington Ave West Side","43.67066","-79.453926","168,127"
"6052","Coxwell Ave At Danforth Ave","43.68353","-79.32377","22,322,31"
"5215","Finch Ave West At Topcliff Ave","43.75901","-79.50946","36,336"
"1754","Highview Ave At Lillington Ave","43.70047","-79.26307","20"
"7447","Bayview Ave At Hillcrest Ave","43.77267","-79.38953","11"
"638","Freshmeadow Dr At Don Mills Rd","43.80924","-79.35869","25,325,925"
"4595","Port Union Rd At Ravine Park Cres South Side","43.78781","-79.14024","38"
"3332","Victoria Park Ave At Hare Gate","43.79604","-79.33258","24,39"
"24208","1994 Brimley Rd","43.78561","-79.26735","21"
"7858","Avenue Rd At Bloor St West North Side","43.66922","-79.39424","13"
"7444","Progress Ave At Estate Dr (West)","43.78104","-79.23775","134"
"10413","Dundas St West At Nottingham Dr","43.65561","-79.52269","40"
"7629","High Park Ave At Humberside Ave","43.66055","-79.46835","30"
"10250","Finch Ave West At Ancona St","43.774868","-79.43807","36,336"
"5897","John Garland Blvd At Collingdale Rd (East) East Side","43.73259","-79.5834","96"
"1750","Long Branch Loop","43.59181","-79.54412","508"
"8450","Warden Ave At Walbon Rd","43.739788","-79.29261","68"
"14646","Kipling Ave At Redwater Dr South Side","43.7149","-79.56836","45,945"
"14046","Industry St At Ray Ave","43.69255","-79.49147","71,171"
"7759","Sheppard Ave East At Doris Ave","43.762268","-79.4081","385,85,98"
"13040","Broadview At Queen","43.65887","-79.34984","508"
"6781","Brimley Rd At Danjohn Cres (North)","43.8129","-79.28044","21"
"6951","Cosburn Ave At Gledhill Ave","43.69707","-79.31307","87"
"386","Bathurst St At Glencairn Ave","43.71225","-79.42798","7,307"
"9750","150 Culford Rd","43.7051","-79.48724","59"
"10210","Lawrence Ave East At Carnforth Rd East Side","43.74139","-79.31382","354,91,54"
"8618","Mortimer Ave At Donlands Ave","43.68773","-79.33992","62"
"9640","Steeles Ave West At Northwest Gate East Side","43.77772","-79.51047","353,35,960,335,106,108,60,41"
"8820","Dundas St East At Broadview Ave","43.66225","-79.35181","121,501,505,508"
"9812","Cactus Ave At Drewry Ave North Side","43.78446","-79.43146","98"
"10398","Trethewey Dr At Todd Baylis Blvd South Side","43.69496","-79.4873","71,171,32"
"5523","Bathurst St At Glengrove Ave","43.71435","-79.4287","7,307"
"4747","Burnhamthorpe Rd At Kipling Ave West Side","43.65105","-79.5397","50"
"9199","Oakdale Rd At Finch Ave West South Side - Humber Reactivation Care","43.75515","-79.52402","84"
"9208","Glenorchy Rd At Royal Oak Dr South Side","43.72704","-79.36463","162"
"2027","Sheppard Ave East At Markham Rd","43.79362","-79.23938","385,985,85"
"2193","Kipling Ave At Rexdale Blvd","43.71153","-79.56641","45,945"
"24077","Manitoba St At Legion Rd","43.62449","-79.48888","176"
"5460","Warden Ave At Sherwood Ave South Side","43.74192","-79.29348","68"
"8703","630 The East Mall","43.65678","-79.56652","111"
"4799","Weston Rd At Lanyard Rd","43.74836","-79.54178","165,989"
"4993","Keele St At Dovehouse Ave North Side","43.74987","-79.48749","341,41"
"3003","Victoria Park Ave At Janet Blvd","43.74085","-79.30916","24,324"
"5609","McCowan Rd At Pitfield Rd","43.78749","-79.25751","169,302,129,130,131"
"3464","600 Commissioners St","43.65561","-79.32871","83"
"8837","Jones Ave At Shudell Ave","43.67504","-79.33798","83"
"6651","Birchmount Rd At Highway 401 - Walkway North Of Rolark","43.77179","-79.29414","17"
"10483","Finch Ave East At Blackbird Gate","43.81677","-79.22443","353,133,39,939"
"23871","Canarctic Dr At Petrolia Rd","43.77616","-79.48911","107"
"7175","Grenoble Dr At Spanbridge Rd North Side","43.71327","-79.32674","100"
"9960","Duncan Mill Rd At Lesmill Rd","43.76084","-79.35818","122"
"23855","Pioneer Village Station","43.777","-79.5094","935"
"583","Morning Star Dr At Catalpa Rd","43.71975","-79.6432","52"
"7200","Woodbine Ave At Columbine Ave","43.67186","-79.30715","92"
"4333","Ranee Ave At Flemington Rd - Yorkdale Station","43.72346","-79.44805","109"
"1834","Weston Rd At Church St South Side","43.7027","-79.52483","89,989"
"8542","Markham Rd At Finch Ave East","43.81282","-79.24277","102,902"
"5107","Lansdowne Ave At Wade Ave - Lansdowne Station","43.65932","-79.44316","47"
"4680","Lawrence Ave East At Wanless Cres (East)","43.72766","-79.38969","352,124,162"
"23887","King St West At Bay St East Side","43.64872","-79.37962","301,501,304,503,504,508"
"3116","Birchmount Rd At 14th Ave South Side","43.8393","-79.32031","17"
"4563","McCowan Rd At Kingston Rd","43.72522","-79.23266","9"
"1298","Norfinch Dr At Walkway To Shoreham Dr","43.76645","-79.53039","84"
"9906","Lawrence Ave West At Jedburgh Rd","43.72451","-79.4055","352,52"
"3939","Pharmacy Ave At Denton Ave North Side","43.69448","-79.28418","67"
"4023","Yonge St At Belsize Dr","43.70037","-79.39713","320,97"
"7732","Bathurst St At Bainbridge Ave","43.75091","-79.43747","7,307,160"
"4432","Brimley Rd At Deerfield Rd","43.74558","-79.25216","21"
"10096","Weston Rd At Imogene Ave","43.74287","-79.5405","165"
"3207","Don Mills Rd At Premier Davis Blvd - Seneca College","43.79651","-79.35536","25,325"
"5078","Dundas St West At Gilmour Ave","43.66562","-79.47875","312,40,30"
"730","Davisville Ave At Pailton Cres","43.69919","-79.39201","11,28"
"3404","Cummer Ave At Silverview Dr","43.78774","-79.41377","42"
"995","Warden Ave At Cachet Pkwy (South)","43.88839","-79.34215","68"
"1692","Morningside Ave At Fordover Dr","43.75464","-79.18032","116"
"6933","The Bridle Path At Saintfield Ave","43.72926","-79.36048","162"
"6881","Sheppard Ave West At Gorman Park Rd","43.75328","-79.44848","84,384"
"8940","Lawrence Ave West At Kimbark Blvd","43.72157","-79.41848","352,52"
"2795","Yonge St At Chaplin Cres","43.69839","-79.39676","320,97"
"9421","Brenyon Way At Foregate Ave","43.80183","-79.20753","132"
"6599","Rathburn Rd At The East Mall West Side","43.65498","-79.56486","48"
"5950","Finch Ave East At Warden Ave","43.79658","-79.31601","39,339,939"
"9256","Finch Ave East At Baldoon Rd","43.81512","-79.23255","134,39,339,939"
"1520","McCaul St At Queen St West","43.65033","-79.38984","501"
"5053","New Westminster Dr At Bathurst St","43.81704","-79.45205","160"
"14230","Kennedy Station - Platform A","43.73236","-79.26374","334,116"
"9079","William R Allen Rd At Overbrook Pl","43.760868","-79.46493","104,105,329"
"2743","Neilson Rd At Oakmeadow Blvd (North)","43.79119","-79.21369","133,334"
"8801","Lawrence Ave East At Barrymore Rd","43.75445","-79.25133","354,54"
"6803","Uphill Ave At Woodward Ave","43.70941","-79.5088","59"
"8363","Sheppard Ave West At Jane St","43.73919","-79.51349","984,84,384"
"24212","St Clair Ave East At Warden Ave","43.71177","-79.28173","8"
"1046","Morningside Ave At Tefft Rd","43.77282","-79.18794","12,334,116"
"6069","Bayview Ave At York Rd South Side","43.74581","-79.38384","11"
"2290","Finch Ave East At Longmore St","43.78208","-79.40456","39,339"
"10462","St Clair Ave West At Avenue Rd West Side","43.68661","-79.40214","312,512"
"6558","McCowan Rd At Highglen Ave","43.84567","-79.27882","129"
"23904","Alness St At Finch Ave West","43.76801","-79.47158","107"
"9043","Queen St East At Church St","43.65327","-79.37552","501"
"4010","Danforth Ave At Warden Ave","43.6945","-79.27343","20"
"528","Sewells Rd At Brenyon Way East Side","43.80795","-79.21503","131"
"9574","Weston Rd At Gunns Rd","43.67581","-79.47009","89"
"2449","Dundas St West At Runnymede Rd","43.66565","-79.482","312,40,30"
"5116","Bayview Ave At Moore Ave North Side","43.697258","-79.37177","88,28"
"846","Steeles Ave West At Weston Rd","43.77052","-79.54615","165,960,60"
"5017","Birchmount Rd At Scarden Ave","43.7743","-79.29518","17"
"9693","Davisville Ave At Yonge St","43.69851","-79.39594","11,28"
"9654","Keele St At Paxtonia Blvd","43.72897","-79.4824","341,128,41,120"
"5798","Don Mills Rd At Duncan Mill Rd South Side","43.76137","-79.34741","25,325,925"
"1112","Scarlett Rd At Alma Dr","43.69274","-79.51776","79"
"2694","Bloor St West At Manning Ave","43.66416","-79.41591","300"
"1746","Leslie St At York Mills Rd South Side","43.75255","-79.36006","51"
"6801","Jane St At Driftwood Ave North Side","43.76614","-79.51959","35,335"
"418","Coxwell Ave At Mortimer Ave - Michael Garron Hospital","43.69075","-79.32673","322,70"
"3479","St Clair Ave West At Britannia Ave","43.6697","-79.48062","189,312"
"14288","Scarborough Centre Station","43.77432","-79.25794","9,130"
"775","Finch Ave West At Grantbrook St West Side","43.77622","-79.43209","36,336"
"1799","Jones Ave At Sproat Ave South Side","43.66776","-79.33506","83"
"3300","Kipling Ave At The Kingsway","43.6735","-79.54909","45"
"7396","Warden Ave At Tower Dr","43.75431","-79.29822","68"
"10279","Birchmount Rd At McNicoll Ave","43.80846","-79.31092","17"
"6750","755 Oakdale Rd","43.75313","-79.52604","84"
"9364","Broadview Ave At Browning Ave","43.68088","-79.35766","8,62,87"
"9102","Islington Ave At Fenley Dr South Side","43.6928","-79.5449","37,337"
"1635","Ossington Ave At Churchill Ave","43.65176","-79.42159","363,63"
"3078","Linkwood Lane At St Dennis Dr","43.71933","-79.32756","34"
"7073","370 Norfinch Dr","43.77005","-79.53185","84"
"9360","Curity Ave At O'Connor Dr","43.70797","-79.31135","91"
"1052","Hullmar Dr At Peter Kaiser Gate","43.77326","-79.52594","35"
"24561","326 Humber College Blvd","43.73675","-79.610176","96"
"5528","Toryork Dr At Milvan Dr","43.76258","-79.56405","36"
"10311","Gerrard St East At Pape Ave","43.66805","-79.34049","306,505,506"
"4001","Scarlett Rd At Richview Rd","43.68559","-79.51267","79,73"
"5341","Danforth Ave At Byng Ave","43.69293","-79.28027","113,300,322,20"
"4451","St Clair Ave East At Glenburn Ave","43.70876","-79.29821","8"
"9331","Runnymede Rd At Annette St","43.66018","-79.48013","79,71"
"2763","Weston Rd At Coral Gable Dr","43.73552","-79.53847","165,84,384"
"8299","Danforth Rd At Carslake Cres South","43.74626","-79.24446","16,302"
"799","Davenport Rd At Dufferin St","43.67286","-79.44111","127"
"6000","Reddins Rd At Crosland Dr","43.76442","-79.31045","67"
"5372","Yonge St At Steeles Ave West South Side","43.79729","-79.42005","320,960,953,60,53,97"
"9682","Don Mills Rd At York Mills Rd South Side","43.75526","-79.34722","25,325,925"
"15160","Eglinton Ave West At Emmett Ave","43.68438","-79.50397","332,32"
"6695","The West Mall At Burnhamthorpe Rd","43.64436","-79.56695","112,300"
"8889","The Bridle Path At Suncrest Dr","43.72643","-79.36031","162"
"6423","Graydon Hall Dr At Graydon Hall Pl East Side","43.76471","-79.34419","122"
"4614","Midland Ave At Rural Ave","43.78729","-79.27946","57"
"9659","Bathurst St At Lennox St","43.66373","-79.41054","511,307"
"24217","Dundas St West At Runnymede Rd","43.66549","-79.48164","312,40,30"
"24387","Bloor St West At Bay St East Side","43.66964","-79.38925","300"
"6868","Keele St At West Toronto St","43.66988","-79.46636","341,89,41"
"24467","Yonge St At Carlton St North Side - College Station","43.6618","-79.38316","320,97"
"8153","Yonge St At Woodlawn Ave East","43.68381","-79.39224","320,97"
"6511","Albion Rd At Arcot Blvd South Side","43.7265","-79.55202","118,73"
"8467","Lawrence Ave West At Benton Rd","43.71054","-79.47137","352,952,52"
"4865","College St At Yonge St - College Station","43.66126","-79.38324","306,506"
"984","Harbord St At Spadina Ave","43.66319","-79.40187","94"
"8383","Finch Ave West At Kendleton Dr","43.73862","-79.58977","36,336"
"1157","Anglesey Blvd At Royal York Rd West Side","43.66586","-79.52024","48"
"6162","Huntingwood Dr At Commander Blvd","43.79808","-79.26988","169,130"
"4877","Lawrence Ave West At Grey Rd","43.72175","-79.41835","352,52"
"8973","Avenue Rd At Cottingham St South Side","43.67968","-79.39875","13"
"3713","Humberline Dr At Claireville Dr (South)","43.73713","-79.61772","96"
"1631","45 Norfinch Dr","43.75719","-79.52682","84"
"4752","Bloor St West At Keele St","43.65484","-79.45974","300"
"15145","King St West At Joe Shuster Way","43.63959","-79.42372","304,504,508"
"7706","Dufferin St At Supertest Rd","43.77783","-79.46895","105,329"
"23897","King St West At Bathurst St East Side","43.64394","-79.40203","304,504,508"
"1554","Cosburn Ave At Roosevelt Rd East Side","43.69351","-79.33057","322,87"
"10031","Yonge Blvd At Felbrigg Ave","43.73669","-79.41008","97"
"14074","Clayson Rd At Bartor Rd (North) West Side","43.7287","-79.52584","119"
"14319","Wilson Station","43.73471","-79.45084","118"
"576","Military Trail At Morningside Ave","43.78901","-79.19326","12,905"
"10377","Victoria Park Ave At Ellesmere Rd North Side","43.75824","-79.31521","24,324,924"
"9437","Guildwood Pkwy At Chancery Lane","43.74793","-79.19708","116"
"24580","Scarborough Centre Station","43.77481","-79.25638","38"
"1856","900 Kennedy Rd","43.73996","-79.27129","343,43"
"2214","Finch Ave West At Westmore Dr","43.7345","-79.60118","36,927"
"7369","Hullmar Dr At Hisey Cres (North)","43.77254","-79.52863","35"
"1205","Wilson Ave At Clayson Rd","43.71748","-79.52354","396,165,996,118,96"
"4700","Bathurst St At Milner Gate","43.79966","-79.44763","160"
"629","Finch Ave West At Senlac Rd","43.77633","-79.43034","36,336"
"14165","Coxwell Station","43.68408","-79.32292","70"
"9060","Dundas St East At Jarvis St","43.65716","-79.37438","505"
"2565","Royal York Rd At Ashley Park Rd (North) North Side","43.66391","-79.51863","48,73"
"1865","Park St At Natal Ave","43.71085","-79.25339","20"
"6851","Queen St West At John St","43.64995","-79.39095","301,501"
"945","King St West At Spencer Ave","43.63813","-79.431","304,504,508"
"5635","Midland Ave At Midland Station","43.7705","-79.27186","57"
"6442","Pharmacy Ave At Christina Cres (South)","43.76066","-79.31081","67"
"8947","Carlaw Ave At Commissioners St","43.65271","-79.33571","72"
"6404","Lawrence Ave East At Ronan Ave","43.72695","-79.39381","352,124,162"
"7518","Brimley Rd At Progress Ave","43.77511","-79.26291","21"
"7874","Ellesmere Rd At Dolly Varden Blvd West Side","43.7758","-79.23529","133,38,95,395"
"5496","Horner Ave At Alderbrae Ave","43.6026","-79.54085","110"
"9120","Sheppard Ave East At Victoria Park Ave West Side","43.77521","-79.32371","385,167,169,985,85"
"14378","Wilson Station","43.73492","-79.4511","996,184"
"6296","Castlemore Ave At Ridgecrest Rd West Side","43.89722","-79.30347","129"
"8995","Mt Pleasant Rd At Lawrence Ave East","43.72671","-79.3966","74"
"3956","Victoria Park Ave At Steeles Ave East","43.81591","-79.34158","24"
"4133","Sheppard Ave East At Pharmacy Ave","43.77635","-79.31788","385,324,985,85"
"7006","Alliance Ave At Dalrymple Dr","43.67678","-79.49008","161"
"4488","La Rose Ave At Arcade Dr","43.6864","-79.51679","73"
"2810","Spadina Rd At Archer Rd","43.69603","-79.41564","33"
"3181","Weston Rd At Fenmar Dr South Side","43.75692","-79.54375","165"
"3033","Crescent Rd At South Dr (East)","43.67749","-79.37778","82"
"3351","Cosburn Ave At Gledhill Ave","43.69693","-79.31343","87"
"1624","Senlac Rd At Burnett Ave","43.76241","-79.42411","98"
"5503","Bloor St East At Sherbourne St","43.67246","-79.3767","300"
"10224","Bellamy Rd North At Cedar Brae Blvd","43.75181","-79.23342","9"
"4162","Avenue Rd At Otter Cres","43.71829","-79.41469","61"
"3342","East Ave At Kirkdene Dr","43.7949","-79.13747","85"
"7826","Milner Ave At Neilson Rd","43.79562","-79.21632","132"
"6778","Old Finch Ave At Valley Centre Dr (West) West Side","43.82127","-79.20563","131"
"2963","Brimley Rd At Comrie Ter (South)","43.724678","-79.24315","12,302"
"8546","Finch Ave East At Baylawn Dr","43.80298","-79.28908","39,339"
"1791","3700 Bloor St West At Resurrection Rd","43.64317","-79.53064","300"
"5455","Martin Grove Rd At Royalcrest Rd","43.75225","-79.5991","396,46,927"
"4319","Victoria Park Ave At Tempo Ave","43.80599","-79.33702","24,39"
"9671","Wynford Dr At Wynford Heights Cres","43.72653","-79.32738","34,100"
"2809","Lawrence Ave West At Westona St West Side","43.697258","-79.52786","352,52"
"6690","Crow Trail At Bradstone Sq","43.81107","-79.23268","134"
"9716","Lower Jarvis St At Lake Shore Blvd East","43.64543","-79.36968","75"
"3855","Steinway Blvd At Steeles Ave West South Side","43.75366","-79.61974","960,60"
"2643","The East Mall At The Queensway","43.61674","-79.54658","123"
"15343","Queens Quay East At Lower Sherbourne St","43.64532","-79.36528","365,72,65"
"400","Birchmount Rd At Highview Ave","43.69957","-79.26496","69"
"8065","Opposite 1686 Albion Rd","43.74238","-79.59751","73"
"2128","Queens Quay West At Lower Spadina Ave West Side","43.63753","-79.39262","509"
"7807","Dixon Rd At Wincott Dr","43.69563","-79.55233","352,52"
"3275","Islington Ave At St Georges Blvd","43.70326","-79.54944","37,337"
"14603","Opposite 61 Claireville Dr - Baps Temple","43.73994","-79.62494","96"
"24491","Lawrence Ave East At Centennial Rd East Side","43.77738","-79.14605","354,954,54"
